D_CV,EM_CV,F_CV,FB_CV,LEP_CV,LI_CV,OA_CV,RM_CV,Y_CV
8.77073598572487,4.255319148936169,2.2781364843557963,1.9967608102411643,7.465472191116089,3.0243917192154726,3.3296706955682085,0.060790273556231005,1.8609267415172757
17.436168747233808,42.51155431569305,4.5650574261648655,27.42956156100164,40.52684903748733,19.64794511151976,10.658970381812832,16.419152189986995,10.156667215675705
18.70063814877708,44.927553109612326,5.061255368790776,29.898457904588508,44.75292366219964,20.714245201140685,12.38312152392602,20.169584827278687,12.108905810516216
104.63899546564352,182.370820668693,97.26443768996961,121.580547112462,151.9756838905775,144.84514910046826,100,121.580547112462,138.9491966999566
